price,Address,area,Bedrooms,Bathrooms,Balcony,parking,Lift
25300000,"Malad West, Mumbai, Malad West, Mumbai - Western Suburbs, Maharashtra",1450,3,3,2,1,2
18000000,"chedda heights, L. B. S marg, Bhandup West, Bhandup West, Mumbai - Central Line, Maharashtra",1296,3,3,1,1,2
90000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",2300,4,4,4,1,2
19000000,"Malad West, Mumbai, Malad West, Mumbai - Western Suburbs, Maharashtra",1150,2,2,1,1,2
17000000,"Thakur village kandivali east, Kandivali East, Mumbai - North Mumbai, Maharashtra",980,3,2,2,1,2
14400000,"Powai, Mumbai, Powai, Mumbai - Central Line, Maharashtra",890,2,2,2,1,1
16500000,"Jankalyan Nagar, Mumbai, Jankalyan Nagar, Mumbai - North Mumbai, Maharashtra",1029,2,2,2,1,2
30000000,"Sunder nagar., Kalina, Mumbai - Western Suburbs, Maharashtra",1400,3,3,2,1,2
22000000,"3., Ghatkopar East, Mumbai - Central Line, Maharashtra",1136,2,2,2,2,0
18500000,"Powai, Mumbai, Central Area, Mumbai - Central Line, Maharashtra",998,2,2,2,1,3
43100000,"Mira road East Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",4200,5,5,1,1,2
53000000,"Kalpataru Pinnacle, Opp. Inorbot Mall, Goregaon West, Mumbai, Goregaon West, Mumbai - North Mumbai, Maharashtra",2664,3,4,4,3,3
9250000,"mira road east, Indralok, Mumbai - Mira Road and Beyond, Maharashtra",1026,2,2,4,1,3
15000000,"Sher E Punjab Colony, Andheri East, Mumbai, Maharashtra, Andheri East, Mumbai - Western Suburbs, Maharashtra",740,2,2,2,1,2
27500000,"Kalpataru Gardens 1 ABC Cooperative Housing Society Ashok Nagar Main Road Rajguru Flyover Kandivali East Mumbai Maharashtra 400101, Kandivali East, Mumbai - North Mumbai, Maharashtra",1220,2,2,2,1,3
26500000,"Flat no 702, B Block, DGS Sheetal Grandeur, Kalina Pin 400098, Kalina University, Mumbai - Western Suburbs, Maharashtra",750,2,2,1,1,2
20200000,"AshokAnandCHS.ASHOK NAGAR ROAD NO.3OPPO.SBI SAHAKARGRAM BRANCH KANDIVALI EAST NEAR EAST-WEST FLY OVER.MUMBAI 400101, Ashok Nagar, Mumbai - Central Line, Maharashtra",1050,3,2,1,1,2
70000000,"Parel, Mumbai - South Mumbai, Maharashtra",1800,4,4,2,2,2
26500000,"Chembur East, Mumbai, Maharashtra",840,2,2,3,1,2
65000000,"Flat Number B 3602 36th Floor Lodha Park Side Pandurang Budhkar Marg Worli Mumbai 400013, Worli, Mumbai - South Mumbai, Maharashtra",1539,3,3,3,2,4
5600000,"A-7, 1st floor shalimar super diamond, behind sceince garden virar west., Virar West, Mumbai - Mira Road and Beyond, Maharashtra",1250,2,2,2,3,2
18000000,"Powai, Mumbai, Powai, Mumbai - Central Line, Maharashtra",998,2,2,2,1,4
25000000,"Mahim West, Mumbai., Mahim West, Mumbai - Central Mumbai, Maharashtra",1000,2,2,1,1,0
12800000,"NG Suncity Phase-IIIFarid Estate, Huzefa Nagar, Kandivali EastMumbai, Maharashtra 400101, Thakur Village, Mumbai - North Mumbai, Maharashtra",890,2,2,3,1,2
20000000,"Chembur, Mumbai, Chembur, Mumbai - Harbour Line, Maharashtra",862,2,2,2,1,2
24000000,"Ghatkopar West, Mumbai, Ghatkopar West, Mumbai - Central Line, Maharashtra",1143,2,2,2,2,2
69500000,"Dadar East, Mumbai - Central Mumbai, Maharashtra",2200,3,4,2,2,10
9000000,"Flat no-2102 Aum supreme coperative housing society opposite KC gandhi school above D mart bail bazar kalayan west, Kalyan, Mumbai - Around Mumbai, Maharashtra",1050,2,2,4,1,2
19000000,"Dahisar East close to Manav Kalyan, Dahisar East, Mumbai - North Mumbai, Maharashtra",1350,3,3,2,1,2
130000000,"Suvidha Emerald Sai Baba Marg Off Appasaheb Marathe Marg Prabhadevi Dadar West Mumbai Maharashtra 400025, Dadar West, Mumbai - South Mumbai, Maharashtra",2800,4,4,1,1,2
22500000,"Raheja Vista, Raheja Vihar, Chandivali Film Studio, Chandivali Farm Road, Chandivali, Powai, Chandivali, Mumbai - Central Line, Maharashtra",1091,2,2,1,1,2
22500000,"Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",1250,3,3,1,1,2
19500000,"Flat No A2 Ground Floor Ashok Watika Coop Hsg Society 177 Sahar Pipeline Road Sahar  Andheri East Mumbai 400099, Andheri East, Mumbai - Western Suburbs, Maharashtra",702,2,2,2,1,2
26000000,"Deep Apartment, Oshiwara, Mumbai - Western Suburbs, Maharashtra",1100,2,2,2,1,2
16500000,"Aadi Allure E Wing Kanjurmarg Village Kanjurmarg East Mumbai Maharashtra 400042, Kanjurmarg, Mumbai - Central Line, Maharashtra",1120,2,2,2,1,2
115000000,"Nr. Washington School, Napean Sea Road, Mumbai - South Mumbai, Maharashtra",2500,3,4,1,3,4
24000000,"Kandarpada, Near Link Road, Dahisar West, Mumbai, Kandarpada, Mumbai - North Mumbai, Maharashtra",1530,3,3,2,1,2
70000000,"Dadar East, Dadar East, Mumbai - Central Mumbai, Maharashtra",2205,3,3,3,2,2
47500000,"Chembur east, Chembur, Mumbai - Harbour Line, Maharashtra",2100,3,3,2,1,2
24000000,"Goregaon East, Mumbai, Gokuldham, Mumbai - North Mumbai, Maharashtra",1550,2,2,1,1,4
95000000,"Navjivan Cooperative Housing Society Lamington Road Mumbai Central Mumbai Maharashtra 400008, Lamington Rd, Mumbai - South Mumbai, Maharashtra",2500,5,4,1,2,2
33000000,"Mugale lane, Mahim west, Mahim West, Mumbai - Central Mumbai, Maharashtra",1350,2,2,2,1,2
35000000,"Joy Callista, Andheri East, Gondavali Gaothan, Mumbai., Gundavali Gaothan, Mumbai - Western Suburbs, Maharashtra",1800,3,3,4,2,7
29900000,"Ghar Mandir Cooperative Housing Society Lallubhai Park Road Andheri West Mumbai Maharashtra 400058, Lallu Bhai Park, Mumbai - Western Suburbs, Maharashtra",1080,2,2,2,1,1
19500000,"Sukhdayak Cooperative Housing Society Ltd C Wing Tarun Bharat Road J B Nagar Andheri East  Mumbai Maharashtra 400059, JB Nagar, Mumbai - Western Suburbs, Maharashtra",1020,3,2,2,1,1
17000000,"Nandanvan CHS, Sulochana Shetty Marg, Sion West, Sion Hospital Colony, Mumbai - Central Mumbai, Maharashtra",800,2,2,2,1,2
23000000,"Seven Bungalow, Andheri (w), Seven Bungalows, Mumbai - Western Suburbs, Maharashtra",1050,2,2,2,1,1
36500000,"Runwal Greens, Mulund West, Mumbai - Central Line, Maharashtra",2000,4,4,4,1,2
16500000,"Andheri West lokhandwala circel, Andheri West, Mumbai - Western Suburbs, Maharashtra",1050,2,2,1,1,2
47500000,"Ariosto Sapphire, 2nd Hasnabad Lane, Santacruz West, Mumbai: 400054, Santacruz West, Mumbai - Western Suburbs, Maharashtra",1300,2,2,4,2,2
34000000,"Skyline Oasis Palmyra Building gate Number 1 Kirol Road Ghatkopar West  Mumbai Maharashtra 400086, Vidya Vihar West, Mumbai - Central Line, Maharashtra",1370,3,3,1,2,2
29000000,"Khatri Mansion Dr. Baba Saheb Ambedkar Road Parel East Mumbai Maharashtra 400012, Parel, Mumbai - South Mumbai, Maharashtra",1500,4,4,2,1,2
38000000,"Arihant Apartments Cooperative Housing Society Lamington Road Mumbai Central Mumbai Maharashtra 400008, Lamington Rd, Mumbai - South Mumbai, Maharashtra",815,2,2,2,1,2
15000000,"Lords Cooperative Housing Society Bhandup Village Road Bhandup West Mumbai Maharashtra 400078, Bhandup, Mumbai - Central Line, Maharashtra",960,2,2,2,1,2
52500000,"BEST Colony Road, Goregaon West, Mumbai - North Mumbai, Maharashtra",2300,3,3,2,2,5
42000000,"Jasville Premises Cooperative Society Vitthaldas Thackersey Marg New Marine lines Mumbai Maharashtra 400020, Marine Lines, Mumbai - South Mumbai, Maharashtra",1250,3,3,2,1,2
32500000,"Matru Pitru Chhaya Cooperative Housing Society Natwar Nagar Road Number 2 Hindu Friends Society Jogeshwari East Mumbai Maharashtra 400060, Jogeshwari East, Mumbai - Western Suburbs, Maharashtra",1715,2,2,5,2,1
25900000,"Near WEH Metro Station, Mumbai 93, Andheri East, Mumbai - Western Suburbs, Maharashtra",924,2,2,2,1,2
20500000,"90ft road, Thakur Complex, Mumbai - North Mumbai, Maharashtra",1150,2,2,1,1,2
17500000,"Kandivali East, Mumbai, Lokhandwala Twp, Mumbai - Western Suburbs, Maharashtra",1090,2,2,2,1,4
13500000,"Goregaon East, Mumbai, Bimbisar Nagar, Mumbai - North Mumbai, Maharashtra",712,2,2,1,1,3
30000000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",1400,3,3,2,2,2
25500000,"Ghatkopar West, Mumbai, Sainath Nagar, Mumbai - Central Line, Maharashtra",951,2,2,2,1,2
25000000,"Nahur, Mumbai - Central Line, Maharashtra",1030,3,2,1,1,2
32000000,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",1970,3,3,2,1,2
16000000,"Kashimira Road East Mumbai., Mumbai, Maharashtra",1650,4,3,1,1,2
55300000,"Powai, Mumbai, Hiranandani Gardens, Mumbai - Western Suburbs, Maharashtra",1803,3,3,2,3,3
5200000,"sanghvi garden manpada road dombivali east, Thane-Kalyan-Dombivli, Mumbai, Maharashtra",750,2,2,2,1,2
16500000,"Runwal Chestnut Off Mulund Goregaon Link Road Nahur West Mumbai Maharashtra 400080, Nahur West, Mumbai - Central Line, Maharashtra",1150,2,2,3,1,2
31600000,"Apt504 The Lumiere SVP Nagar, Versova, Mumbai - Western Suburbs, Maharashtra",1273,2,2,2,1,2
33500000,"RNA Azzure, Near Bandra court, Bandra East, Mumbai 400051, Kherwadi Junction, Mumbai - Western Suburbs, Maharashtra",1605,2,3,4,1,2
5000000,"Elite, Wing - I, Flat No. 704, 7th Floor, Palava City., Thane-Kalyan-Dombivli, Mumbai, Maharashtra",800,2,2,1,1,2
29900000,"Lloyd Estate Cooperative Housing Society Vidyalankar College Road Antop Hill Wadala East Mumbai Maharashtra 400037, Antop Hill, Mumbai - Central Mumbai, Maharashtra",1315,3,3,2,3,3
6300000,"Guru ataman near virindawan residency circle yogidham kalyan west Mumbai  421301, Kalyan, Mumbai - Around Mumbai, Maharashtra",890,2,2,2,1,2
16000000,"Laxmi Tower bldg, om nagar, dhuri complex, vasai road west, pin :401202, Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1650,3,3,3,1,2
21000000,"4, Kanjur Village Rd, Saikrupa Society, Indira Nagar, Kanjurmarg East, Mumbai, Maharashtra 400042, India, Kanjurmarg East, Mumbai - Central Line, Maharashtra",1150,2,2,1,1,2
42000000,"Preksha Cooperative Housing Society 169 Dr Baba Saheb Ambedkar Road Dadar TT Dadar East Mumbai Maharashtra 400014, Dadar TT Circle, Mumbai - Central Mumbai, Maharashtra",950,2,2,1,1,2
5500000,"Block no-A77, room no-458 behind anmol palace near hemraj dairy Ulhasnagar-1, Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1100,2,2,1,1,2
45000000,"Mazgaon, Mumbai - South Mumbai, Maharashtra",1350,3,3,2,1,2
26000000,"Yogi Nagar, Borivali West, Mumbai- 400098., Yogi Nagar, Mumbai - North Mumbai, Maharashtra",1250,3,2,2,1,2
230000000,"Khan abdul gaffar khan marg., Worli Sea Face, Mumbai - South Mumbai, Maharashtra",2555,3,3,1,2,2
16400000,"Chaphekar Bandhu Marg Hanuman Chowk, Mulund East, Mumbai - Central Line, Maharashtra",885,2,2,1,1,2
17000000,"Thakur village, kandivali east, Kandivali East, Mumbai - North Mumbai, Maharashtra",795,2,2,2,1,2
15000000,"400065 Near Mantri park, off film city road, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1017,2,2,2,1,2
26000000,"Andheri East, Mumbai, Chakala, Mumbai - Western Suburbs, Maharashtra",1090,2,2,2,1,2
39000000,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",1350,2,2,2,1,5
14500000,"A202 Chandradarshan Chs Malvani, Marve road, Malad west, Mumbai 400095, Malad West, Mumbai - Western Suburbs, Maharashtra",850,2,2,2,1,1
15000000,"Runwal Forest LBS Road Kanjurmarg West Mumbai Maharashtra 400078, Kanjurmarg, Mumbai - Central Line, Maharashtra",634,2,2,2,1,3
14500000,"Gulmohar Cooperative Housing Society Building Number H5 Pratiksha Nagar Road Sion East Mumbai Maharashtra 400022, Pratiksha Nagar, Mumbai - Western Suburbs, Maharashtra",811,2,2,2,1,1
34500000,"402; Himgiri; Vidya Vihar East, Vidya Vihar, Mumbai - Central Line, Maharashtra",1400,3,3,2,1,2
38500000,"New Devrup Cooperative Housing Society Building Number 1 Daulat Nagar Relief Road Santacruz West Mumbai Maharashtra 400054, Santacruz West, Mumbai - Western Suburbs, Maharashtra",1112,2,2,1,2,2
4300000,"Bhiwandi Thane, Bhiwendi, Mumbai - Around Mumbai, Maharashtra",795,2,2,3,1,2
23000000,"D701 Pratap nagar, Malad East, Mumbai - North Mumbai, Maharashtra",1200,3,3,1,1,2
62500000,"La View Cooperative Housing Society Bapu Jagtap Marg Jacob Circle Mahalaxmi Mumbai Maharashtra 400011, Mahalakshmi, Mumbai - South Mumbai, Maharashtra",1600,4,5,2,2,2
20000000,"Natwar Nagar, Jogeshwari East, Mumbai - Western Suburbs, Maharashtra",750,2,2,1,1,2
14500000,"B-804, Accel Belvedere, gaodevi road, near mathodish church, behind bhandup police station, off lbs road, bhandup west, Gaon Devi, Mumbai - Central Line, Maharashtra",925,2,2,2,1,2
11000000,"Galaxy Apartment Qureshi Nagar Kurla East Mumbai Maharashtra 400070, Kurla East, Mumbai - Central Line, Maharashtra",920,2,2,2,1,2
26000000,"Malad East, Mumbai - North Mumbai, Maharashtra",850,2,2,2,1,5
20000000,"Western Express Highway, Jogeshwari East, Mumbai - Western Suburbs, Maharashtra",900,2,2,2,1,2
29500000,"Sindhi Colony RL Kelkar Road Sion West Mumbai Maharashtra 400022, Sion West, Mumbai, Maharashtra",1200,3,2,2,1,2
23500000,"esidency opp lodha eternis off mahakali  road andheri east Mumbai 400093, Andheri East, Mumbai - Western Suburbs, Maharashtra",1155,2,2,2,1,1
37500000,"c-601, Falcon Castel, Senapati Bapat Marg, Opposite On India Bull, Lower Parel, Mumbai.Maharshtra-400013, Lower Parel, Mumbai - South Mumbai, Maharashtra",1180,2,3,2,1,2
19500000,"Blue Meadows, Adj Nature's Basket and Majas Bus Depot, Jogeshwari East, Mumbai - Western Suburbs, Maharashtra",820,2,2,4,1,2
16000000,"D-701, Silver Oaks, Off. L B S Marg, Vasant Gardens, Near Swapana Nagari, Mulund-west, Mumbai-400080., Mulund West, Mumbai - Central Line, Maharashtra",890,2,2,2,1,1
27500000,"deonar pada road, mumbai, Deonar, Mumbai - Harbour Line, Maharashtra",1250,3,2,2,2,2
46500000,"Naperol Tower, R.A. Kidwai Road, Wadala (W), Wadala West, Mumbai - Harbour Line, Maharashtra",1580,3,4,2,1,2
47500000,"Agripada, Mumbai - South Mumbai, Maharashtra",1400,2,2,2,1,2
15000000,"A-6/4 Amravan CHS Flat No. 35, LIC Colony, Borivali West, Opp. Shanti Ashram Bus Depot, Mumbai 400103, LIC Colony - Borivali West, Mumbai - North Mumbai, Maharashtra, LIC Colony - Borivali West, Mumbai - North Mumbai, Maharashtra",1000,2,2,1,1,2
45000000,"Village Gundavali Suren Road Off Western Express Hwy Andheri Maharashtra, Andheri East, Mumbai - Western Suburbs, Maharashtra",1790,3,3,1,1,2
33000000,"The Baya Park Cooperative Housing Society Senapati Bapat Marg Dadar West Mumbai Maharashtra 400028, Dadar West, Mumbai - South Mumbai, Maharashtra",925,2,2,2,2,2
90000000,"Orchid Enclave Cooperative Housing Society Bellasis Road Mumbai Central Mumbai Maharashtra 400008, Mumbai Central, Mumbai - South Mumbai, Maharashtra",2650,4,4,6,2,4
24000000,"G.K Nagar 1, Shankar Lane, Kandivali west, Mumbai -67, Kandivali West, Mumbai - North Mumbai, Maharashtra",1200,3,4,2,2,1
42000000,"B-803, jagat vidya society, Mahim, Mumbai - Central Mumbai, Maharashtra",1100,2,3,2,1,2
16800000,"Purvarang chs, mulund east. 81, Mulund East, Mumbai - Central Line, Maharashtra",685,2,2,1,1,2
26000000,"Flat No. 1401, Rajendra Nagar, Borivali East, Mumbai - 400066, Borivali East, Mumbai - Western Suburbs, Maharashtra",1500,3,3,2,1,2
42500000,"Matunga West, Mumbai - South Mumbai, Maharashtra",1356,4,4,1,1,2
27500000,"Swastik Park, Mumbai - Harbour Line, Maharashtra",1080,2,2,1,1,0
95000000,"Bandra West, Mumbai - Western Suburbs, Maharashtra",2450,4,4,4,2,2
45000000,"India House Number 2 Cooprative Housing Society August Kranti Road Cumballa Hill Mumbai Maharashtra 400026, Kemps Corner, Mumbai - South Mumbai, Maharashtra",1250,2,2,1,1,1
9900000,"Mira Road East Mumbai., Sheetal Nagar, Mumbai - Mira Road and Beyond, Maharashtra",1100,3,3,2,1,1
90000000,"Harmony Cooperative Housing Society Dr. E Moses Road Worli Naka Worli Mumbai Maharashtra 400018, Worli Naka Acharaya Atre Chowk, Mumbai - South Mumbai, Maharashtra",2500,3,3,4,2,3
215000000,"Park Avenue Flat no1301 And 1401 Marhaba CHS Near Kaifi Azmi Park AVM Marg JVPD Scheme VileParle W Mumbai 400049, JVPD Scheme, Mumbai - Western Suburbs, Maharashtra",5500,6,6,2,1,2
30000000,"1103 Kripadham Building 11th Floor Carter Road No 2 Borivali east Mumbai, Borivali East, Mumbai - Western Suburbs, Maharashtra",1400,4,4,2,1,2
90000000,"Palai House Telang Cross Road 3 Brhmanwada Matunga East Mumbai Maharashtra 400019, Matunga East, Mumbai - Central Mumbai, Maharashtra",2000,4,3,1,1,1
24500000,"Bhardawadi Road, Andheri West, Mumbai - Western Suburbs, Maharashtra",960,2,2,2,1,2
45000000,"Flat Number 13 3rd Floor Giri Chhaya Cooperative Housing Society DadiSheth 1st Cross Lane Babulnath Mumbai 400006, Dadi Sheth Wadi, Mumbai - South Mumbai, Maharashtra",1300,3,4,2,1,2
160000000,"Lady Tower Cooperative Housing Society Dainik Shivner Marg Upper Worli Worli Mumbai Maharashtra 400018, Worli, Mumbai - South Mumbai, Maharashtra",4100,4,5,2,1,2
110000000,"Jalsa Cottage Erangal Gaon Madh Malad West Mumbai, Madh Beach, Mumbai - North Mumbai, Maharashtra",3200,3,3,2,4,2
110000000,"Panorama The Address Complex LBS Marg Ghatkopar West Mumbai Maharashtra 400086, Ghatkopar West, Mumbai - Central Line, Maharashtra",5113,4,6,1,4,5
19000000,"Nadiadwala Colony No 2, SV road, Malad west, Malad West, Mumbai - Western Suburbs, Maharashtra",830,2,2,2,1,2
16500000,"Tilak Nagar - Parel, Mumbai - South Mumbai, Maharashtra",1100,3,2,2,1,2
32000000,"Sahar Road, Andheri East, Mumbai - Western Suburbs, Maharashtra",1500,5,3,2,1,1
42500000,"Shree Siddhi Complex, Vishweshwar Nagar Road, off Aarey Road, Goregaon East, Goregaon East, Mumbai - Western Suburbs, Maharashtra",2052,4,3,7,3,2
3500000,"velenkanni apt, 104, Mardongri, nr Hanuman mandir, uttan, Bhayandar (w, Dongri-Uttan, Mumbai, Maharashtra",620,2,2,1,1,2
20000000,"Flying Kite, Bhandup West, Mumbai - Central Line, Maharashtra",638,2,2,2,1,2
13000000,"Nahur East, Mumbai - Central Line, Maharashtra",650,2,2,2,1,1
13900000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",535,2,2,2,1,2
16000000,"Hemlata Cooperative Housing Society Hallav Pool Road Kurla West Mumbai Maharashtra 400070, Kurla, Mumbai - Central Line, Maharashtra",900,2,2,1,1,2
27000000,"flat no. 503, 504 new Sarita apartment podar road malad east, Malad East, Mumbai - North Mumbai, Maharashtra",1500,3,3,2,1,2
32500000,"Ashford Royale, S. Samuel Marg, Near Nahur Station, Mulund West, Mulund West, Mumbai - Central Line, Maharashtra",1585,2,2,1,2,3
30000000,"nr Santacruz police station, Santacruz West, Mumbai - Western Suburbs, Maharashtra",900,2,2,1,1,2
26000000,"Apsara Heritage Chembur Mumbai Maharashtra 400074, Chembur, Mumbai - Harbour Line, Maharashtra",979,2,2,2,1,2
36000000,"Flat Number 1504 15 Floor B2 Lok Everest Coopretive Housing Society ACC Road Mulund West Mumbai 400080, Mulund West, Mumbai - Central Line, Maharashtra",1850,3,3,1,1,3
55000000,"Shreeji Krupa NS Road Number 1 Juhu Scheme Vile Parle West Mumbai Maharashtra 400056, Vile Parle West, Mumbai - Western Suburbs, Maharashtra",1725,3,3,2,2,2
30000000,"1- A Labh Darshan near Dahisar subway C S Road Dahisar East Mumbai 400 068, Dahisar West, Mumbai - North Mumbai, Maharashtra",2100,2,3,2,2,2
19000000,"Maheshwari Nagar Maheshwari Nagar Coorperative Housing Society, Marol, Andheri East, Mumbai, MIDC Industrial Estate, Mumbai - Western Suburbs, Maharashtra",900,2,2,2,1,1
19500000,"Vasant Oscar Bliss Building  LBS marg Mulund West Mumbai Maharashtra 400080, Mulund, Mumbai - Central Line, Maharashtra",940,2,2,1,1,2
45000000,"Guldev Sagar Cooperative Housing Society 212 Waterfield Road Bandra West Mumbai Maharashtra 400050, Waterfield Road, Mumbai - Western Suburbs, Maharashtra",1150,2,3,2,1,1
115000000,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",3150,4,4,1,3,4
20500000,"BMC. Market, Opp- Kasturpark, Ganpati Mandir, T.P.S. Road, Shimpoli, Borivali. (W). Mumbai-400092., Babhai Naka - Borivali West, Mumbai - North Mumbai, Maharashtra",1125,2,2,2,1,2
36300000,"Andheri East, Mumbai, Chakala, Mumbai - Western Suburbs, Maharashtra",1832,3,3,1,2,2
4600000,"Thane, Mumbai, Maharashtra",980,2,2,2,1,2
130000000,"Saneguruji Road, Saat Rasta, Mahalaxmi (E), Mumbai, Maharashtra 400011, India, Byculla, Mumbai - South Mumbai, Maharashtra",2844,4,4,2,3,4
21500000,"404., Oshiwara, Mumbai - Western Suburbs, Maharashtra",900,2,2,1,1,2
18000000,"Sundar Nagar - Kalina, Mumbai - Western Suburbs, Maharashtra",850,2,2,2,1,2
130000000,"Mysore Colony, Mumbai - Harbour Line, Maharashtra",3600,8,5,2,1,2
37500000,"Everest Cleopatra Mahendra Smruti Cooperative Housing Society Ltd A Wing Park Road Vile Parel East Mumbai Maharashtra 400057, Vile Parle, Mumbai - Western Suburbs, Maharashtra",923,2,2,1,1,2
7950000,"Mira Road, Mumbai, Mira Road East, Mumbai, Maharashtra",1020,2,2,4,1,2
41500000,"C-402, Poonam Apartment, Worli, Mumbai - South Mumbai, Maharashtra",875,2,2,2,1,2
22600000,"Goregaon East, Mumbai, Vishveshwar Nagar, Mumbai - North Mumbai, Maharashtra",1250,2,2,2,1,3
21000000,"ASHOK NAGAR CR RD 3 Behind ESIS Hospital, Kandivali East, Mumbai - North Mumbai, Maharashtra",1050,3,2,2,1,2
22000000,"Dream House Vakola Village Road Off St. Anthony Road Vakola Santacruz East Mumbai Maharashtra 400055, Santacruz East, Mumbai - Western Suburbs, Maharashtra",1300,2,2,4,1,1
40000000,"Bharati Niwas Besant Road Santacruz West Mumbai Maharashtra 400054, Santacruz West, Mumbai - Western Suburbs, Maharashtra",1000,2,2,2,1,1
23900000,"Godrej Central Shell Colony Chembur Mumbai Maharashtra 400071, Shell Colony, Mumbai - Harbour Line, Maharashtra",1600,3,3,2,1,2
